Date,Revenu,Dépenses,Profit
2017-07-29,117340.0195740692,72791.7702331247,44548.2493409445
2017-07-30,117544.48838895843,91447.60564148227,26096.882747476164
2017-07-31,104573.41686589157,79115.87943826884,25457.537427622738
2017-08-01,96416.79671715654,88933.876613801,7482.920103355544
2017-08-02,108943.5347293551,84014.22447589392,24929.310253461183
2017-08-03,95704.06246203596,92142.12207852674,3561.9403835092235
2017-08-04,109381.31894287885,82135.27912164113,27246.03982123772
2017-08-05,114471.90554039643,75734.46779674015,38737.43774365628
2017-08-06,129835.3357575992,64602.07798767426,65233.25776992494
2017-08-07,115978.23858486192,85079.82656880486,30898.41201605706
2017-08-08,112706.23002251382,76857.50846839376,35848.72155412006
2017-08-09,111591.6033720785,67989.99693240463,43601.60643967388
2017-08-10,113413.44358769814,81921.04203582846,31492.401551869683
2017-08-11,113731.85127549106,75649.30659125003,38082.54468424103
2017-08-12,108162.29803088985,75601.3555985451,32560.94243234476
2017-08-13,125650.67968351617,61150.86266976913,64499.81701374704
2017-08-14,113487.6413279692,75230.11671912353,38257.52460884568
2017-08-15,127658.69553479554,78304.30741340668,49354.38812138885
2017-08-16,127963.56125736231,60877.463017853195,67086.09823950911
2017-08-17,117723.84357263899,80117.2595948805,37606.58397775849
2017-08-18,127047.02344897347,64754.221396356224,62292.80205261725
2017-08-19,111605.0149509865,78421.70591359379,33183.30903739271
2017-08-20,108211.10734065333,87634.05908160677,20577.048259046554
2017-08-21,109795.92968558709,94187.75127619387,15608.178409393222
2017-08-22,123738.21988336595,85524.53405241643,38213.685830949515
2017-08-23,118803.11986182124,69416.51330054305,49386.60656127818
2017-08-24,108912.85592674048,82516.30251596656,26396.553410773922
2017-08-25,120013.07889166089,88399.97589412029,31613.102997540598
2017-08-26,108576.7877134603,71069.49160643433,37507.29610702598
2017-08-27,121855.92899151033,71481.91962987212,50374.00936163821
2017-08-28,122011.6946782948,87565.0352018747,34446.6594764201
2017-08-29,117853.7959297969,75114.72708716702,42739.06884262989
2017-08-30,113716.77708690081,82731.30025210312,30985.476834797693
2017-08-31,113421.4992665184,95578.15715700254,17843.342109515856
2017-09-01,103426.62402706183,69978.65130104167,33447.97272602016
2017-09-02,103578.06871991574,73291.57417199967,30286.494547916067
2017-09-03,91571.39663925556,72979.22368920135,18592.172950054213
2017-09-04,106841.55407586142,78652.7528584776,28188.80121738382
2017-09-05,117566.09618113679,68111.12351818343,49454.972662953354
2017-09-06,122402.32203065237,92459.00560013135,29943.316430521023
2017-09-07,111332.61782599732,90644.25121397295,20688.366612024372
2017-09-08,115419.05305493483,93967.3502152929,21451.702839641934
2017-09-09,124615.68202170052,65554.47134017304,59061.210681527475
2017-09-10,113642.81032536784,86508.52177048518,27134.28855488266
2017-09-11,113775.69168309611,77787.06727685343,35988.624406242685
2017-09-12,126181.56262976864,72411.51561880653,53770.04701096211
2017-09-13,113672.76051334344,80687.5687452097,32985.191768133736
2017-09-14,110173.38403096129,77945.74334967785,32227.640681283432
2017-09-15,121275.21552067429,81577.69070505949,39697.5248156148
2017-09-16,105451.49682257291,69290.21139902684,36161.28542354607
2017-09-17,105661.33959373739,78141.40448409024,27519.93510964715
2017-09-18,111966.65277266913,71483.97044440673,40482.682328262395
2017-09-19,107598.23537901037,65987.52966096862,41610.70571804175
2017-09-20,117771.96619028415,77835.90769205347,39936.058498230675
2017-09-21,101009.24497799385,78393.23508073018,22616.009897263662
2017-09-22,127047.02777108573,72252.99777586725,54794.02999521849
2017-09-23,126785.87357712758,75593.03837208333,51192.83520504425
2017-09-24,115626.4678523522,78970.9181236896,36655.549728662605
2017-09-25,127677.10958784164,79464.59603095776,48212.513556883874
2017-09-26,102256.55048968639,67717.5758455052,34538.97464418119
2017-09-27,98360.04340135923,64517.79104864253,33842.2523527167
2017-09-28,114164.29377915301,70554.77007194521,43609.5237072078
2017-09-29,112908.51631409442,72599.10717819553,40309.409135898895
2017-09-30,106022.47869040184,74391.43029149866,31631.048398903178
2017-10-01,120779.86649783704,85679.56775299142,35100.29874484561
2017-10-02,117469.42573182921,70336.03972682633,47133.386005002874
2017-10-03,120207.70221380786,83774.00700842813,36433.69520537973
2017-10-04,116531.55074933456,73442.08373977334,43089.467009561224
2017-10-05,120887.36372081719,81661.80937770076,39225.554343116426
2017-10-06,82643.89130509019,83443.0905999372,-799.1992948470142
2017-10-07,94688.71976640204,83604.18049774131,11084.539268660723
2017-10-08,112299.11174470442,87852.79488336525,24446.316861339175
2017-10-09,112871.91287082912,71219.20090928416,41652.71196154496
2017-10-10,112393.67759099565,86798.77890156466,25594.898689430993
2017-10-11,114143.36966937562,77413.86081547684,36729.50885389878
2017-10-12,121330.12789977879,80019.63057985574,41310.497319923044
2017-10-13,113849.00794029876,89273.4497464053,24575.558193893463
2017-10-14,129473.11157315742,83259.79256216965,46213.319010987776
2017-10-15,111076.06899165067,90336.68425206805,20739.384739582616
2017-10-16,125780.54533375513,84120.78718048916,41659.75815326597
2017-10-17,101802.27320691511,79503.19863508792,22299.074571827194
2017-10-18,106540.00652130065,77113.93894855076,29426.06757274989
2017-10-19,116390.98681521224,79195.52577807201,37195.46103714022
2017-10-20,109252.35571788822,88586.0940570677,20666.261660820513
2017-10-21,97056.48336180093,84252.14586710672,12804.337494694206
2017-10-22,95456.65256810664,81479.67626421891,13976.976303887728
2017-10-23,105176.13127514893,85453.53478465285,19722.596490496086
2017-10-24,114923.38903199928,80416.9693028886,34506.41972911068
2017-10-25,103889.7597901905,73206.97074753472,30682.78904265577
2017-10-26,116158.4162339042,83120.30479515123,33038.11143875297
2017-10-27,143390.89397136893,80242.82551706609,63148.06845430285
2017-10-28,123873.99606135524,66012.70102452551,57861.29503682973
2017-10-29,100828.39144826101,75632.42784009337,25195.963608167644
2017-10-30,102166.72235915164,90375.79361705347,11790.928742098171
2017-10-31,110052.50164166967,89550.2682488289,20502.233392840775
2017-11-01,129036.20256426492,78843.2644531137,50192.93811115122
2017-11-02,119200.06461542068,78060.44445967935,41139.62015574133
2017-11-03,119580.12633482533,82384.18861301253,37195.93772181279
2017-11-04,112972.9493262953,82565.42720283208,30407.52212346322
2017-11-05,131460.09759582387,84238.01074117827,47222.086854645604
2017-11-06,117494.82022949318,79540.25062419786,37954.56960529533
2017-11-07,104123.78210933667,70331.93299160985,33791.849117726815
2017-11-08,117497.76791576084,67603.39256819768,49894.37534756315
2017-11-09,106614.61586525808,88818.82583584942,17795.790029408658
2017-11-10,133433.8780794577,65247.30005091599,68186.57802854171
2017-11-11,130571.76598578106,76891.65589089468,53680.11009488639
2017-11-12,114168.90874638724,77684.08272487867,36484.826021508576
2017-11-13,125138.09014089142,65738.17669003652,59399.9134508549
2017-11-14,118907.97423812354,71048.84129563924,47859.1329424843
2017-11-15,120067.91267232361,90958.38713344914,29109.52553887447
2017-11-16,114369.54336831733,81617.47066723254,32752.07270108479
2017-11-17,118482.9236687561,72235.6955344636,46247.22813429251
2017-11-18,129517.48863915804,92292.40306227683,37225.0855768812
2017-11-19,121432.6181154208,79235.15409261147,42197.464022809334
2017-11-20,109809.53549464334,73645.162403719,36164.37309092433
2017-11-21,131550.5287275884,89980.61808310529,41569.9106444831
2017-11-22,113819.23726816199,66034.06705626551,47785.170211896475
2017-11-23,86149.42271090328,70014.31156388165,16135.111147021627
2017-11-24,113177.02670397762,89895.4506739013,23281.57603007632
2017-11-25,107980.35782728667,82736.67560144271,25243.682225843964
2017-11-26,127542.41878828447,79734.65603792848,47807.76275035599
2017-11-27,113099.81973784739,68244.47094153262,44855.34879631476
2017-11-28,102513.23459762713,82051.58968312945,20461.64491449768
2017-11-29,112542.60160159785,79711.25670139068,32831.34490020717
2017-11-30,114092.5890305803,84052.37210739487,30040.216923185435
2017-12-01,106732.181327184,76062.78811622172,30669.39321096227
2017-12-02,133554.56698174553,72357.3577101623,61197.20927158324
2017-12-03,111790.67964134873,74048.7667537813,37741.912887567436
2017-12-04,119067.93682735792,86951.2125015078,32116.72432585011
2017-12-05,109651.69627135998,75328.97274549518,34322.7235258648
2017-12-06,111857.68565812644,83027.17129449372,28830.514363632727
2017-12-07,107267.23793999045,75789.03485128537,31478.20308870508
2017-12-08,90952.94150389792,67750.96805545695,23201.97344844097
2017-12-09,113564.13191277084,85996.0550694032,27568.076843367642
2017-12-10,117653.016559918,70031.20758280123,47621.80897711677
2017-12-11,100713.38589955562,80227.00953168637,20486.37636786925
2017-12-12,98201.60081224228,87365.19689059754,10836.403921644742
2017-12-13,115382.28840520815,65987.43461935136,49394.85378585679
2017-12-14,105097.47715422332,73059.71889173624,32037.758262487085
2017-12-15,107038.7798943433,66942.95893217468,40095.820962168626
2017-12-16,106037.7690306249,73395.42410118459,32642.34492944031
2017-12-17,107685.22594834463,87902.50310213644,19782.722846208184
2017-12-18,115860.05078665682,70941.00591553038,44919.04487112645
2017-12-19,111479.2459527791,71858.82042890112,39620.42552387799
2017-12-20,111839.08467613843,85907.56398488466,25931.52069125377
2017-12-21,117375.5483263129,97196.51376433953,20179.03456197337
2017-12-22,118625.80403180211,71611.16178465953,47014.642247142576
2017-12-23,122977.62633620745,87567.58115397807,35410.04518222938
2017-12-24,125835.57819643807,70182.41734491845,55653.16085151963
2017-12-25,113431.22339078592,87999.05417618819,25432.16921459773
2017-12-26,98073.99720113054,74957.43798574567,23116.55921538487
2017-12-27,100665.5991895357,71500.42378710725,29165.175402428446
2017-12-28,104824.09377030321,88973.75783899224,15850.335931310969
2017-12-29,112616.97420258944,72070.5680802719,40546.40612231754
2017-12-30,104619.98649176766,80118.9636023398,24501.022889427855
2017-12-31,114878.37678614158,89746.43483311636,25131.94195302522
2018-01-01,120003.58927205694,67547.67116357005,52455.91810848689
2018-01-02,108727.30449150689,87570.84703701957,21156.457454487318
2018-01-03,108819.97384434147,92895.0578922028,15924.915952138661
2018-01-04,104061.59576204343,83607.60086950085,20453.994892542585
2018-01-05,106446.02379524014,74958.14653396507,31487.87726127506
2018-01-06,126057.68506547368,78026.58384718919,48031.101218284486
2018-01-07,123220.08028823894,82837.65946157712,40382.42082666182
2018-01-08,122637.90392665655,71954.04256593602,50683.86136072053
2018-01-09,112897.1923629292,82461.78275178849,30435.409611140713
2018-01-10,106635.89687196825,92111.97570520155,14523.921166766697
2018-01-11,107368.03443128917,76684.16029620195,30683.874135087215
2018-01-12,105088.4134588338,61945.93794215619,43142.475516677616
2018-01-13,133136.87858646113,77465.90452120273,55670.9740652584
2018-01-14,110702.2342304921,77519.10907542211,33183.125155069996
2018-01-15,129393.71159054752,71396.19025663455,57997.52133391297
2018-01-16,122004.43978016966,75734.95068511549,46269.489095054174
2018-01-17,109255.74182107138,83669.93592603414,25585.805895037236
2018-01-18,125118.5453678171,75030.46017599477,50088.085191822334
2018-01-19,107561.33728757771,69797.13135201926,37764.20593555845
2018-01-20,126298.55580554523,74556.06292450795,51742.49288103728
2018-01-21,96785.90011944262,90445.94154248743,6339.958576955192
2018-01-22,101592.30162660335,85410.22223775215,16182.079388851198
2018-01-23,117138.87236674369,81486.0749977633,35652.79736898039
2018-01-24,109474.52240089088,82115.69677419955,27358.825626691338
2018-01-25,98654.1654790974,83903.48063468236,14750.684844415038
2018-01-26,130915.75407719704,86279.60977653587,44636.144300661166
2018-01-27,95163.94206194388,71341.93373130387,23822.008330640005
2018-01-28,113495.08294999867,83119.31774136751,30375.765208631157
2018-01-29,114320.19468708016,75286.31775732547,39033.8769297547
2018-01-30,121353.413754541,88553.46053637058,32799.95321817043
2018-01-31,113091.15985968776,85079.89889801416,28011.2609616736
2018-02-01,89637.28173359465,71756.59842242379,17880.683311170855
2018-02-02,112228.88906884495,75356.35729761801,36872.53177122693
2018-02-03,118783.14986740526,87383.10499600251,31400.044871402744
2018-02-04,120535.54720758025,74303.51039433738,46232.03681324287
2018-02-05,100254.86529619017,83745.24068537031,16509.624610819854
2018-02-06,97114.46805846758,84522.03954035205,12592.428518115528
2018-02-07,113625.43388780268,69899.27492195618,43726.158965846495
2018-02-08,118396.18708770693,79291.15955655139,39105.027531155545
2018-02-09,115171.3302878122,78648.59555796564,36522.73472984656
2018-02-10,119746.23355517176,86726.06765821428,33020.16589695748
2018-02-11,120530.83370968452,87435.87455348606,33094.959156198456
2018-02-12,115136.9737903036,92294.6971811248,22842.276609178807
2018-02-13,121303.15845401553,75005.68390216818,46297.47455184735
2018-02-14,104666.79891930893,81009.82412186443,23656.974797444505
2018-02-15,102554.22351136262,71584.6555038992,30969.56800746343
2018-02-16,118023.99879826029,74516.77722645894,43507.22157180135
2018-02-17,106313.65484619074,79112.28998036879,27201.364865821946
2018-02-18,116387.2854934335,77749.63169968748,38637.65379374602
2018-02-19,111898.72656573838,86241.65928349835,25657.067282240037
2018-02-20,119112.15852313521,77625.32210860259,41486.83641453262
2018-02-21,140344.79359935626,80971.59845394886,59373.1951454074
2018-02-22,127035.31485491156,74941.31008582891,52094.00476908265
2018-02-23,102099.54329999383,73103.31953809664,28996.2237618972
2018-02-24,113062.54419202846,75472.71953776962,37589.824654258846
2018-02-25,129120.19310317318,78493.46979119828,50626.7233119749
2018-02-26,120384.70930829231,79090.16307206542,41294.54623622689
2018-02-27,111448.16646048489,79774.19398031807,31673.97248016682
2018-02-28,132937.91373945956,73334.85069115681,59603.06304830275
2018-03-01,123480.9928012834,71278.59496440647,52202.39783687693
2018-03-02,111228.51312692915,79523.53217741079,31704.980949518358
2018-03-03,119102.21770082912,91368.10910592604,27734.108594903082
2018-03-04,115351.32964284951,72762.36878220951,42588.96086064
2018-03-05,122366.26504193823,76606.14871553227,45760.11632640596
2018-03-06,118266.35027468455,78597.9412229177,39668.40905176685
2018-03-07,96458.65530643362,83602.3277763329,12856.327530100723
2018-03-08,121740.59314145049,86956.98599041135,34783.607151039134
2018-03-09,133925.22995177546,69991.53120859609,63933.69874317937
2018-03-10,121099.36602392643,82834.93492179294,38264.43110213349
2018-03-11,111757.16090696628,82745.63839262493,29011.522514341355
2018-03-12,120958.1396400998,69827.53141357051,51130.60822652929
2018-03-13,118437.58695568013,72241.34115771257,46196.24579796757
2018-03-14,109470.48359754556,65395.47063660168,44075.01296094388
2018-03-15,111269.12859576235,77973.07733868447,33296.05125707788
2018-03-16,121514.99577768671,79617.05567620254,41897.94010148417
2018-03-17,100607.23485066167,86515.25427026922,14091.980580392454
2018-03-18,114857.93937709318,83533.24809099371,31324.691286099463
2018-03-19,125716.85605112679,91015.33491167014,34701.52113945664
2018-03-20,135683.4540141156,79064.80040290591,56618.65361120968
2018-03-21,119196.11783533763,71024.03529810642,48172.08253723121
2018-03-22,126714.56432868938,70180.03802042789,56534.526308261484
2018-03-23,98059.73499596822,86310.43917208658,11749.295823881635
2018-03-24,110908.97588672992,85896.42293246277,25012.552954267157
2018-03-25,120220.37688360542,66643.75702589657,53576.61985770885
2018-03-26,88956.52600085325,70919.17780970589,18037.348191147365
2018-03-27,116331.92376782371,69925.99466125085,46405.92910657286
2018-03-28,109653.0836584636,68036.89304639182,41616.190612071776
2018-03-29,117893.16700385562,80443.23985982242,37449.927144033194
2018-03-30,111394.15041934571,90901.36840640317,20492.782012942538
2018-03-31,131198.91618695334,84255.19716854623,46943.71901840711
2018-04-01,98237.74335302591,70903.75192297115,27333.991430054768
2018-04-02,120320.4477324615,74721.0260110207,45599.4217214408
2018-04-03,111391.91935844644,86949.4393620433,24442.47999640314
2018-04-04,121385.27114842451,90279.1492282118,31106.12192021271
2018-04-05,111998.11921697123,90775.93067363677,21222.188543334458
2018-04-06,110762.5889665268,91778.2727835331,18984.3161829937
2018-04-07,117375.93712747512,72906.47643790752,44469.4606895676
2018-04-08,100019.08486870767,77386.98944825224,22632.09542045543
2018-04-09,113782.64221922426,86668.2768004868,27114.365418737463
2018-04-10,115252.75342503224,76355.73924324103,38897.01418179121
2018-04-11,127142.72243652534,78024.79613406878,49117.92630245656
2018-04-12,110623.61879871659,84428.49351493196,26195.125283784626
2018-04-13,111501.44402644862,85110.25286248488,26391.19116396374
2018-04-14,110444.24435102502,78064.37581755113,32379.868533473884
2018-04-15,117948.87447867526,76863.25227156111,41085.62220711415
2018-04-16,116306.27928315436,86388.25213995743,29918.02714319693
2018-04-17,120560.5011438644,83720.44873867535,36840.05240518905
2018-04-18,110113.86809840692,86703.5416369547,23410.32646145222
2018-04-19,123177.48514362608,87924.47058121415,35253.01456241193
2018-04-20,109231.89267060989,78517.66182203089,30714.230848578998
2018-04-21,122844.57927101057,75035.0232085069,47809.556062503674
2018-04-22,114261.70480270266,95320.20359988156,18941.501202821106
2018-04-23,136054.22887695604,89841.49565118561,46212.733225770426
2018-04-24,125936.15937071123,71776.17560888709,54159.98376182414
2018-04-25,121689.61957641043,77065.46559676244,44624.15397964799
2018-04-26,105991.9675400312,75874.56520092036,30117.402339110835
2018-04-27,117748.026510484,75575.98086762299,42172.045642861005
2018-04-28,111097.07076688779,86299.3710017575,24797.69976513028
2018-04-29,118059.81912912418,81838.91720403366,36220.901925090526
2018-04-30,117751.16750079049,74573.8409721233,43177.32652866718
2018-05-01,102940.4136061563,82472.19735482174,20468.21625133457
2018-05-02,111589.4557184444,63909.63507513229,47679.82064331211
2018-05-03,112747.83871398297,71266.36324545572,41481.47546852725
2018-05-04,123673.7028906477,84185.32214646481,39488.3807441829
2018-05-05,121669.82124989052,74700.20093563395,46969.620314256565
2018-05-06,124030.09487406303,82585.94569833747,41444.14917572556
2018-05-07,112629.72292497894,76410.26152851815,36219.461396460785
2018-05-08,125669.0390920498,76256.34208227841,49412.69700977139
2018-05-09,119792.21155251125,88325.04398485135,31467.167567659897
2018-05-10,135862.7623267552,93372.58663821232,42490.17568854289
2018-05-11,125791.25296721008,68022.52438250076,57768.728584709315
2018-05-12,109906.23028487572,75693.33124765297,34212.899037222756
2018-05-13,133341.9021586443,74491.69877201793,58850.20338662638
2018-05-14,120685.75685791046,80901.39235821455,39784.364499695905
2018-05-15,107486.51024648699,83157.26148147252,24329.24876501446
2018-05-16,120834.43245677301,70064.68390294684,50769.74855382617
2018-05-17,129093.93531926784,63427.01627839875,65666.91904086909
2018-05-18,110971.2785735698,87903.07241252625,23068.20616104355
2018-05-19,104959.96102186467,82937.65097045929,22022.31005140538
2018-05-20,103942.62472778643,79399.54401077065,24543.08071701578
2018-05-21,93782.18673275439,73411.37710498177,20370.809627772614
2018-05-22,101504.39264686914,76946.05433403522,24558.33831283392
2018-05-23,112794.98241413114,74779.0644529355,38015.917961195635
2018-05-24,124940.11759195082,73081.55454479852,51858.5630471523
2018-05-25,123318.54161210953,93219.01108780231,30099.53052430722
2018-05-26,118379.00563720151,73331.65684388962,45047.34879331189
2018-05-27,104508.66823947494,74522.95123189822,29985.71700757672
2018-05-28,124062.16984952493,81454.17146496678,42607.998384558145
2018-05-29,126397.38405850156,86380.3061721947,40017.077886306855
2018-05-30,118451.22766867968,84013.7787832701,34437.44888540958
2018-05-31,135609.27249803778,91559.33605169723,44049.93644634055
2018-06-01,114043.03948872612,88159.73533014831,25883.304158577812
2018-06-02,122942.69696988368,89341.6179673405,33601.07900254318
2018-06-03,123814.04388599907,72465.38741904007,51348.656466959
2018-06-04,100914.72176584862,84847.95658938607,16066.765176462548
2018-06-05,136151.4386572096,74069.84114058701,62081.59751662258
2018-06-06,115258.04854695045,71997.38574690647,43260.66280004398
2018-06-07,128930.93022843922,61850.24626848141,67080.68395995781
2018-06-08,94529.72142496018,83299.9540197522,11229.767405207982
2018-06-09,116356.57722134041,76471.0240929619,39885.55312837851
2018-06-10,114182.75507795546,84612.12508156465,29570.62999639081
2018-06-11,113069.3523066286,71549.03554441025,41520.316762218354
2018-06-12,107947.45217033126,87439.35976661129,20508.092403719973
2018-06-13,111987.35115537437,69258.64175286036,42728.70940251401
2018-06-14,118270.24322837195,84389.03374959943,33881.20947877252
2018-06-15,130551.75668840013,82100.5166246941,48451.240063706035
2018-06-16,110678.72599470685,84157.56601829838,26521.159976408468
2018-06-17,124561.27642094358,80062.47417913309,44498.802241810496
2018-06-18,116857.22304741915,82462.99342431506,34394.22962310408
2018-06-19,116618.3412460487,82391.05499223132,34227.28625381738
2018-06-20,107111.46223827692,71194.85513097965,35916.60710729727
2018-06-21,108983.17094147416,85544.25838852453,23438.912552949638
2018-06-22,119945.94966382362,88736.69610824698,31209.253555576637
2018-06-23,115504.75402320709,71273.86677987712,44230.88724332997
2018-06-24,128830.88785113442,80281.07505465417,48549.812796480255
2018-06-25,130233.59211488975,85222.99698247215,45010.5951324176
2018-06-26,139298.91779438854,78689.45471798921,60609.463076399334
2018-06-27,126433.65931098763,87586.76500688105,38846.89430410658
2018-06-28,111888.846059087,79084.2071715632,32804.63888752379
2018-06-29,102836.41534579992,68081.91016475896,34754.505181040964
2018-06-30,118733.17603721055,86824.5493787211,31908.626658489447
2018-07-01,123861.41761079301,83208.9031515803,40652.5144592127
2018-07-02,126125.03806128504,75779.33755226988,50345.700509015165
2018-07-03,114783.2282988322,86405.30557753693,28377.92272129527
2018-07-04,121853.43233213478,78831.83651221318,43021.5958199216
2018-07-05,130743.87815286024,70185.55056657165,60558.32758628859
2018-07-06,112362.83667263086,78262.59193166003,34100.244740970826
2018-07-07,125728.66159719013,80557.06926299333,45171.5923341968
2018-07-08,104962.08458548193,84658.23467056136,20303.849914920575
2018-07-09,128466.1544619927,86468.85104945846,41997.30341253424
2018-07-10,123795.9297773143,65568.1203628271,58227.8094144872
2018-07-11,108619.20504776023,84427.48675849465,24191.718289265584
2018-07-12,117082.87722158684,84759.51625746893,32323.360964117906
2018-07-13,104982.02155343685,80095.31087956075,24886.710673876092
2018-07-14,103761.32738803998,64966.05404524598,38795.273342794
2018-07-15,120630.61771600659,87344.40647021847,33286.211245788116
2018-07-16,120142.68036389114,80347.93780880669,39794.74255508445
2018-07-17,102080.06192051637,88668.9797400658,13411.082180450569
2018-07-18,117273.44561898528,96304.83279729295,20968.612821692324
2018-07-19,127150.72692945003,64595.54689479103,62555.180034659
2018-07-20,125291.76990317489,69472.48195978435,55819.28794339055
2018-07-21,110160.00745026104,78646.92399864981,31513.083451611223
2018-07-22,116828.02710486129,83841.71269003213,32986.31441482916
2018-07-23,107553.79045438087,71463.86848340063,36089.92197098024
2018-07-24,123802.08213368942,80571.61592634297,43230.46620734644
2018-07-25,119553.44985730958,63136.364808619306,56417.08504869027
2018-07-26,116052.03479107675,73568.21171004602,42483.82308103073
2018-07-27,108630.83414799695,88077.73716069601,20553.096987300945
2018-07-28,106894.07484237618,71967.29942865254,34926.77541372365
2018-07-29,114554.3703520195,84320.99647680094,30233.37387521856
2018-07-30,109038.01834249176,90600.05167022407,18437.966672267692
2018-07-31,132390.33014752046,73683.53640459727,58706.7937429232
2018-08-01,115454.72659207539,74513.92270744547,40940.80388462992
2018-08-02,101065.41235306734,83175.62844471703,17889.783908350306
2018-08-03,125268.87133800896,96854.66769844166,28414.203639567306
2018-08-04,108972.51687333755,91457.84787229152,17514.66900104603
2018-08-05,131383.8380761661,82359.00717468918,49024.83090147693
2018-08-06,123995.62531328289,87770.57863691897,36225.04667636391
2018-08-07,137728.6791538769,84615.0763038065,53113.6028500704
2018-08-08,117399.99007035671,73871.47096317637,43528.51910718034
2018-08-09,121068.2657294542,89002.3543697821,32065.9113596721
2018-08-10,120474.8510465596,74577.86246855892,45896.98857800069
2018-08-11,118933.19871216618,79792.23415263942,39140.964559526765
2018-08-12,120703.51351869329,67538.88862693572,53164.62489175757
2018-08-13,123577.70133609917,85605.2743711529,37972.426964946266
2018-08-14,122532.03883087261,80820.00013224433,41712.03869862828
2018-08-15,100037.83107690897,80703.73388599581,19334.097190913162
2018-08-16,128718.03295030055,73985.49876378762,54732.53418651293
2018-08-17,98231.87754920167,68550.27955152316,29681.597997678517
2018-08-18,121278.5183829562,83865.96494966961,37412.553433286594
2018-08-19,127014.88266490052,80449.09846537428,46565.78419952624
2018-08-20,103162.35621283579,74351.3508588235,28811.00535401229
2018-08-21,126367.72295255063,82031.5647954501,44336.15815710052
2018-08-22,124691.3148272926,84394.121531984,40297.19329530861
2018-08-23,116157.10221712552,79531.96994059281,36625.132276532706
2018-08-24,136791.41968592274,84249.63232589225,52541.78736003049
2018-08-25,116948.21073913618,84583.81167287435,32364.39906626183
2018-08-26,120476.83369247819,63689.81430978559,56787.019382692604
2018-08-27,124762.30989389426,95524.39304282007,29237.916851074187
2018-08-28,110472.35532020614,92597.37839317741,17874.976927028736
2018-08-29,115720.14628472328,83321.07713602405,32399.06914869923
2018-08-30,129006.13268170983,75221.50805686039,53784.62462484944
2018-08-31,130741.16089409846,71275.99480867354,59465.16608542492
2018-09-01,109578.36353071025,76249.78407312944,33328.57945758081
2018-09-02,124963.65393830411,78279.16487971527,46684.489058588835
2018-09-03,103157.54493186207,79282.11074183382,23875.434190028245
2018-09-04,110528.76495631255,86872.93623571678,23655.82872059576
2018-09-05,114952.31749104103,81596.99342856045,33355.32406248058
2018-09-06,114343.632718121,84510.52611955894,29833.106598562066
2018-09-07,116576.13890875784,83648.81764357456,32927.32126518329
2018-09-08,92491.85014998194,81833.44849426173,10658.401655720212
2018-09-09,122578.56175243702,79469.41459148408,43109.14716095294
2018-09-10,125147.03901919578,86980.72481510478,38166.314204091
2018-09-11,131508.94247770106,81918.57500010186,49590.3674775992
2018-09-12,99342.48576644187,62804.300097567844,36538.18566887402
2018-09-13,102475.77254633217,80793.25275077332,21682.519795558852
2018-09-14,116934.81843820735,83314.64160876759,33620.17682943976
2018-09-15,112269.10134937693,75221.00697292322,37048.09437645371
2018-09-16,124085.72925298866,86368.54518831061,37717.18406467805
2018-09-17,115982.43772801518,80821.55018378037,35160.88754423481
2018-09-18,122605.77177004555,85172.32560335734,37433.44616668821
2018-09-19,107136.51059470391,75389.19970707118,31747.31088763273
2018-09-20,106284.5463881731,77098.75118808153,29185.79520009157
2018-09-21,126727.03199198093,85532.3925946877,41194.63939729323
2018-09-22,107636.4057488727,85268.56502610682,22367.840722765875
2018-09-23,119489.50565985846,77227.23110717301,42262.274552685456
2018-09-24,104580.1673093333,79788.27134327963,24791.895966053664
2018-09-25,125457.89317546482,63890.29068141416,61567.60249405066
2018-09-26,114710.91039072644,99237.55501138426,15473.355379342174
2018-09-27,125412.19880785754,83290.15893333376,42122.039874523776
2018-09-28,111327.66918040311,75793.0738226756,35534.59535772752
2018-09-29,117880.32617304828,94050.83511304583,23829.491060002445
2018-09-30,123382.79129293287,74258.87244822356,49123.91884470932
2018-10-01,130508.45826175787,78903.59952548682,51604.85873627105
2018-10-02,135727.7427019944,76719.74253801131,59008.00016398309
2018-10-03,108735.30957675166,82657.8169099829,26077.49266676877
2018-10-04,128604.92623772919,89568.55221368301,39036.37402404618
2018-10-05,120387.26332034999,73372.43388844824,47014.829431901744
2018-10-06,113755.6276886187,65139.165997724784,48616.46169089391
2018-10-07,109691.508785845,79865.97997774181,29825.52880810319
2018-10-08,122726.43482200365,78586.21347756308,44140.221344440564
2018-10-09,118280.31211962712,78140.57804364417,40139.73407598295
2018-10-10,126374.04496523787,74125.3716465918,52248.67331864608
2018-10-11,127252.9603187391,97013.5352064768,30239.42511226231
2018-10-12,123619.06699143081,77117.96937693456,46501.09761449625
2018-10-13,113542.1582442793,91021.61358856109,22520.544655718215
2018-10-14,107652.65468036284,73720.69400126919,33931.96067909365
2018-10-15,107287.75365431383,71131.2321916456,36156.52146266823
2018-10-16,108497.76425315558,87686.79600245642,20810.968250699152
2018-10-17,129982.44234677005,75799.18544165241,54183.25690511764
2018-10-18,121046.64641528235,87457.23697376114,33589.4094415212
2018-10-19,119992.63723973275,73752.65506431877,46239.982175413985
2018-10-20,104296.66711131597,89483.83110262213,14812.836008693834
2018-10-21,123976.16783951625,86024.2713771687,37951.89646234755
2018-10-22,107951.59396155781,83296.65532545328,24654.938636104533
